amplitude,n,type,MSE,MAPE
0.56,40,classical,inf,inf
0.56,41,abstract,1.2276969257703128,117.45832274556945
0.56,41,classical,inf,inf
0.56,42,abstract,1.1503043864918001,114.53550480012767
0.56,42,classical,inf,inf
0.56,43,abstract,1.52282151906195,132.38460768547458
0.56,43,classical,inf,inf
0.56,44,abstract,1.3228235096761367,122.10969582759708
0.56,44,classical,inf,inf
0.56,45,abstract,1.6951358236661445,137.11350081241608
0.56,45,classical,inf,inf
0.56,46,abstract,1.2143652207424893,114.88902259570773
0.56,46,classical,inf,inf
0.56,47,abstract,1.6668554361070993,135.42377803668546
0.56,47,classical,inf,inf
0.56,48,abstract,0.8652777143822604,100.20266455248128
0.56,48,classical,inf,inf
0.56,49,abstract,0.9840618070809227,107.50907615920136
0.56,49,classical,inf,inf
0.56,50,abstract,1.3162623614788376,119.93288449426709
0.56,50,classical,inf,inf
0.56,51,abstract,1.7552915677297665,140.34729979512787
0.56,51,classical,inf,inf
0.56,52,abstract,1.5071940932707002,130.05456538103363
0.56,52,classical,inf,inf
0.56,53,abstract,1.3227591789862816,119.8788342461808
0.56,53,classical,inf,inf
0.56,54,abstract,1.0935414662538165,109.494279223933
0.56,54,classical,inf,inf
0.56,55,abstract,1.0924483016937976,113.36835469737707
0.56,55,classical,inf,inf
0.56,56,abstract,1.3659617912964648,124.07068037350106
0.56,56,classical,inf,inf
0.56,57,abstract,1.2912852657618126,119.74211852919963
0.56,57,classical,inf,inf
0.56,58,abstract,1.293159290921779,120.27443820131263
0.56,58,classical,inf,inf
0.56,59,abstract,1.2193785707601803,116.71335708185748
0.56,59,classical,inf,inf
0.56,60,abstract,1.2649070361690278,119.26624575487448
0.56,60,classical,inf,inf
0.56,61,abstract,0.9348721842535281,102.19431235287327
0.56,61,classical,inf,inf
0.56,62,abstract,1.3118143405795306,119.82315424978589
0.56,62,classical,inf,inf
0.56,63,abstract,0.9714585776637924,107.14059133857002
0.56,63,classical,inf,inf
0.56,64,abstract,0.9168026066851239,105.90322252486273
0.56,64,classical,inf,inf
0.56,65,abstract,1.3740299300070429,122.76918905391281
0.56,65,classical,inf,inf
0.56,66,abstract,1.4438801611055443,127.95322650119371
0.56,66,classical,inf,inf
0.56,67,abstract,1.3514055777259406,122.16181258779189
0.56,67,classical,inf,inf
0.56,68,abstract,1.5712022746140806,131.74543482183964
0.56,68,classical,inf,inf
0.56,69,abstract,1.0557878014222855,108.96545954713122
0.56,69,classical,inf,inf
0.56,70,abstract,1.5093359886313351,128.81589135642417
0.56,70,classical,inf,inf
0.56,71,abstract,1.47032483764756,125.78114461032798
0.56,71,classical,inf,inf
0.56,72,abstract,1.1515192979401192,112.26894206977911
0.56,72,classical,inf,inf
0.56,73,abstract,1.2182118024613873,114.36134257679448
0.56,73,classical,inf,inf
0.56,74,abstract,1.3764841199502358,121.48034249883324
0.56,74,classical,inf,inf
0.56,75,abstract,1.2996288955074353,118.47417087798624
0.56,75,classical,inf,inf
0.56,76,abstract,0.9601681497082136,104.47646305359888
0.56,76,classical,inf,inf
0.56,77,abstract,0.9616445439023027,105.23394821115237
0.56,77,classical,inf,inf
0.56,78,abstract,1.1618920752073736,118.87287904622998
0.56,78,classical,inf,inf
0.56,79,abstract,1.4735925409209054,127.87288882380274
0.56,79,classical,inf,inf
0.56,80,abstract,1.2707604099428047,120.28701948674376
0.56,80,classical,inf,inf
0.56,81,abstract,1.5307291828393006,130.37986600386319
0.56,81,classical,inf,inf
0.56,82,abstract,0.8859350355400928,102.08170166386769
0.56,82,classical,inf,inf
0.56,83,abstract,0.7631762217536918,97.82414046595532
0.56,83,classical,inf,inf
0.56,84,abstract,1.0888449666902404,112.50313673467103
0.56,84,classical,inf,inf
0.56,85,abstract,0.8449174782487876,102.35764727312602
0.56,85,classical,inf,inf
0.56,86,abstract,1.3791696609252455,121.55995465615422
0.56,86,classical,inf,inf
0.56,87,abstract,1.4024703420071811,124.39907773050574
0.56,87,classical,inf,inf
0.56,88,abstract,0.7921793910382833,96.59151513547698
0.56,88,classical,inf,inf
0.56,89,abstract,1.9682318450299081,151.12917873072334
0.56,89,classical,inf,inf
0.56,90,abstract,1.3050150935792413,123.29616650500061
0.56,90,classical,inf,inf
0.56,91,abstract,1.5461362535675447,131.566411094997
0.56,91,classical,inf,inf
0.56,92,abstract,1.47270062751866,127.4433669954197
0.56,92,classical,inf,inf
0.56,93,abstract,1.022571421819197,105.49464780052782
0.56,93,classical,inf,inf
0.56,94,abstract,1.031336103571396,107.05661475682062
0.56,94,classical,inf,inf
0.56,95,abstract,1.3185450949776671,119.5606747926587
0.56,95,classical,inf,inf
0.56,96,abstract,1.3396887769839034,121.71714259724754
0.56,96,classical,inf,inf
0.56,97,abstract,0.992755219268046,105.92044212312118
0.56,97,classical,inf,inf
0.56,98,abstract,1.074337114052399,112.59288447691307
0.56,98,classical,inf,inf
0.56,99,abstract,1.1235525617079245,111.70776622353688
0.56,99,classical,inf,inf
0.5700000000000001,0,abstract,1.4365968923351224,127.7961422077583
0.5700000000000001,0,classical,inf,inf
0.5700000000000001,1,abstract,2.1856443572221966,161.89696915850215
0.5700000000000001,1,classical,inf,inf
0.5700000000000001,2,abstract,2.002104426865892,152.7382856456965
0.5700000000000001,2,classical,inf,inf
0.5700000000000001,3,abstract,1.7765266423552395,143.82507293995798
0.5700000000000001,3,classical,inf,inf
0.5700000000000001,4,abstract,1.7062266415423413,138.79609167828727
0.5700000000000001,4,classical,inf,inf
0.5700000000000001,5,abstract,1.856923936912831,146.9435753519997
0.5700000000000001,5,classical,inf,inf
0.5700000000000001,6,abstract,1.751825641865619,141.48530924145996
0.5700000000000001,6,classical,inf,inf
0.5700000000000001,7,abstract,1.4218813963533041,126.33012169871766
0.5700000000000001,7,classical,inf,inf
0.5700000000000001,8,abstract,1.6483888594271554,136.44465505049496
0.5700000000000001,8,classical,inf,inf
0.5700000000000001,9,abstract,2.015752933813679,154.1311993210939
0.5700000000000001,9,classical,inf,inf
0.5700000000000001,10,abstract,1.6725717634486241,136.86768900706102
0.5700000000000001,10,classical,inf,inf
0.5700000000000001,11,abstract,1.3246353562468713,118.6409230020712
0.5700000000000001,11,classical,inf,inf
0.5700000000000001,12,abstract,2.079380660901344,155.8093017872394
0.5700000000000001,12,classical,inf,inf
0.5700000000000001,13,abstract,1.827559716611377,144.4513134679006
0.5700000000000001,13,classical,inf,inf
0.5700000000000001,14,abstract,1.9418042361103185,149.73814617499636
0.5700000000000001,14,classical,inf,inf
0.5700000000000001,15,abstract,1.2845695566942532,117.99840372782009
0.5700000000000001,15,classical,inf,inf
0.5700000000000001,16,abstract,1.8767579450911693,147.3162598853015
0.5700000000000001,16,classical,inf,inf
0.5700000000000001,17,abstract,1.8863026313626847,149.24999763060788
0.5700000000000001,17,classical,inf,inf
0.5700000000000001,18,abstract,1.5400982019254714,131.90108242667824
0.5700000000000001,18,classical,inf,inf
0.5700000000000001,19,abstract,1.83211436022539,145.8315268523726
0.5700000000000001,19,classical,inf,inf
0.5700000000000001,20,abstract,1.708013144750496,139.8184611970656
0.5700000000000001,20,classical,inf,inf
0.5700000000000001,21,abstract,1.515869588841805,131.9896573635557
0.5700000000000001,21,classical,inf,inf
0.5700000000000001,22,abstract,2.0425043833438123,154.51203036897743
0.5700000000000001,22,classical,inf,inf
0.5700000000000001,23,abstract,2.2071119416599054,161.0667333308041
0.5700000000000001,23,classical,inf,inf
0.5700000000000001,24,abstract,1.0710985154215726,110.12505832553975
0.5700000000000001,24,classical,inf,inf
0.5700000000000001,25,abstract,1.630694120869749,136.99811444216888
0.5700000000000001,25,classical,inf,inf
0.5700000000000001,26,abstract,1.7081184312312108,138.6149445357494
0.5700000000000001,26,classical,inf,inf
0.5700000000000001,27,abstract,2.254426039814943,165.00672671245994
0.5700000000000001,27,classical,inf,inf
0.5700000000000001,28,abstract,1.6828607295694795,140.04328525144857
0.5700000000000001,28,classical,inf,inf
0.5700000000000001,29,abstract,1.7173442595835298,141.63633002372794
0.5700000000000001,29,classical,inf,inf
0.5700000000000001,30,abstract,1.5423756099391788,129.89188634395094
0.5700000000000001,30,classical,inf,inf
0.5700000000000001,31,abstract,0.749281018618113,94.94517451741918
0.5700000000000001,31,classical,inf,inf
0.5700000000000001,32,abstract,1.855224862101989,145.0046835758434
0.5700000000000001,32,classical,inf,inf
0.5700000000000001,33,abstract,1.989818958691991,152.09906030608937
0.5700000000000001,33,classical,inf,inf
0.5700000000000001,34,abstract,2.152836630108443,160.10238293018227
0.5700000000000001,34,classical,inf,inf
0.5700000000000001,35,abstract,1.9833851722780127,152.24197583992313
0.5700000000000001,35,classical,inf,inf
0.5700000000000001,36,abstract,1.774155071527782,142.66557946921324
0.5700000000000001,36,classical,inf,inf
0.5700000000000001,37,abstract,1.935193192915244,148.4821375965799
0.5700000000000001,37,classical,inf,inf
0.5700000000000001,38,abstract,1.9264482721932603,149.96604461653956
0.5700000000000001,38,classical,inf,inf
0.5700000000000001,39,abstract,1.6389159517601954,134.51957611916626
0.5700000000000001,39,classical,inf,inf
0.5700000000000001,40,abstract,1.9639931459157114,150.2484968981021
0.5700000000000001,40,classical,inf,inf
0.5700000000000001,41,abstract,1.655098097557715,137.44045333458737
0.5700000000000001,41,classical,inf,inf
0.5700000000000001,42,abstract,1.6625825941779668,138.1152233115676
0.5700000000000001,42,classical,inf,inf
0.5700000000000001,43,abstract,2.084317023951876,158.2661678693093
0.5700000000000001,43,classical,inf,inf
0.5700000000000001,44,abstract,1.661337556252905,137.85680057585068
0.5700000000000001,44,classical,inf,inf
0.5700000000000001,45,abstract,2.073478912388883,155.76031301917195
0.5700000000000001,45,classical,inf,inf
0.5700000000000001,46,abstract,1.510822129968954,127.75105839688348
0.5700000000000001,46,classical,inf,inf
0.5700000000000001,47,abstract,2.202937739748985,161.44666030236826
0.5700000000000001,47,classical,inf,inf
0.5700000000000001,48,abstract,1.5021008550256487,130.38138767600472
0.5700000000000001,48,classical,inf,inf
0.5700000000000001,49,abstract,1.245851696162884,119.61022745015283
0.5700000000000001,49,classical,inf,inf
0.5700000000000001,50,abstract,1.8544931571377308,145.34043065042118
0.5700000000000001,50,classical,inf,inf
0.5700000000000001,51,abstract,2.2280814504705297,162.80738846134741
0.5700000000000001,51,classical,inf,inf
0.5700000000000001,52,abstract,1.9027589706910055,149.55617976058906
0.5700000000000001,52,classical,inf,inf
0.5700000000000001,53,abstract,1.6312619227112668,135.31921701188563
0.5700000000000001,53,classical,inf,inf
0.5700000000000001,54,abstract,1.567193960274748,131.61484451214423
0.5700000000000001,54,classical,inf,inf
0.5700000000000001,55,abstract,1.4250911815023246,127.28192490553913
0.5700000000000001,55,classical,inf,inf
0.5700000000000001,56,abstract,1.7279655498517525,141.8771223839507
0.5700000000000001,56,classical,inf,inf
0.5700000000000001,57,abstract,1.6041478177621424,135.22608576939393
0.5700000000000001,57,classical,inf,inf
0.5700000000000001,58,abstract,1.9208919930082273,148.63871726145342
0.5700000000000001,58,classical,inf,inf
0.5700000000000001,59,abstract,1.736708572686236,140.4422249196297
0.5700000000000001,59,classical,inf,inf
0.5700000000000001,60,abstract,1.6625085275418472,136.24975189145076
0.5700000000000001,60,classical,inf,inf
0.5700000000000001,61,abstract,1.5852852534147677,131.496604231804
0.5700000000000001,61,classical,inf,inf
0.5700000000000001,62,abstract,1.834301317097985,144.02108240699266
0.5700000000000001,62,classical,inf,inf
0.5700000000000001,63,abstract,1.253208318615432,119.52966102857982
0.5700000000000001,63,classical,inf,inf
0.5700000000000001,64,abstract,1.2498667746269283,118.64521735046847
0.5700000000000001,64,classical,inf,inf
0.5700000000000001,65,abstract,2.0333764765797584,153.73768961113223
0.5700000000000001,65,classical,inf,inf
0.5700000000000001,66,abstract,1.7586560487050946,142.3448072858436
0.5700000000000001,66,classical,inf,inf
0.5700000000000001,67,abstract,1.638187185794508,133.97124765613643
0.5700000000000001,67,classical,inf,inf
0.5700000000000001,68,abstract,1.9895103775922414,152.22523987223647
0.5700000000000001,68,classical,inf,inf
0.5700000000000001,69,abstract,1.5362627179549808,128.45531092704107
0.5700000000000001,69,classical,inf,inf
0.5700000000000001,70,abstract,1.972357575096493,150.80761594301683
0.5700000000000001,70,classical,inf,inf
0.5700000000000001,71,abstract,1.8554102668537007,145.11248215005065
0.5700000000000001,71,classical,inf,inf
0.5700000000000001,72,abstract,1.3143254213851467,118.77238828297108
0.5700000000000001,72,classical,inf,inf
0.5700000000000001,73,abstract,2.0506670388460697,155.62806924749546
0.5700000000000001,73,classical,inf,inf
0.5700000000000001,74,abstract,1.9603764507940253,150.6432753053888
0.5700000000000001,74,classical,inf,inf
0.5700000000000001,75,abstract,1.6931663808141633,137.22056920906644
0.5700000000000001,75,classical,inf,inf
0.5700000000000001,76,abstract,1.2128288448379865,115.75872789277493
0.5700000000000001,76,classical,inf,inf
0.5700000000000001,77,abstract,1.3492118420611405,121.56850664430475
0.5700000000000001,77,classical,inf,inf
0.5700000000000001,78,abstract,1.6623080945003477,138.26705695212073
0.5700000000000001,78,classical,inf,inf
0.5700000000000001,79,abstract,1.7468698551297317,140.93553800783243
0.5700000000000001,79,classical,inf,inf
0.5700000000000001,80,abstract,1.548030210556558,132.54051175393323
0.5700000000000001,80,classical,inf,inf
0.5700000000000001,81,abstract,2.0034601178111933,153.25806972619736
0.5700000000000001,81,classical,inf,inf
0.5700000000000001,82,abstract,1.2362255675479827,117.3620072440319
0.5700000000000001,82,classical,inf,inf
0.5700000000000001,83,abstract,0.9569837549277576,104.3204801648221
0.5700000000000001,83,classical,inf,inf
0.5700000000000001,84,abstract,1.4632481549407546,129.29544236414057
0.5700000000000001,84,classical,inf,inf
0.5700000000000001,85,abstract,1.509395427098042,131.06586120015223
0.5700000000000001,85,classical,inf,inf
0.5700000000000001,86,abstract,2.051526081750194,154.11576524271848
0.5700000000000001,86,classical,inf,inf
0.5700000000000001,87,abstract,1.814454982079361,144.1361368809936
0.5700000000000001,87,classical,inf,inf
0.5700000000000001,88,abstract,1.0081126277478272,106.49826096516988
0.5700000000000001,88,classical,inf,inf
0.5700000000000001,89,abstract,2.3817163430581534,170.7602518377261
0.5700000000000001,89,classical,inf,inf
0.5700000000000001,90,abstract,1.5057786465520626,131.56867566147784
0.5700000000000001,90,classical,inf,inf
0.5700000000000001,91,abstract,2.000068527159734,153.38866320835893
0.5700000000000001,91,classical,inf,inf
0.5700000000000001,92,abstract,1.8731455534637103,147.38394131745713
0.5700000000000001,92,classical,inf,inf
0.5700000000000001,93,abstract,1.3431496607245594,121.31251055378449
0.5700000000000001,93,classical,inf,inf
0.5700000000000001,94,abstract,1.6158058538135698,136.02959553017112
0.5700000000000001,94,classical,inf,inf
0.5700000000000001,95,abstract,1.7276985452641127,140.3842851340305
0.5700000000000001,95,classical,inf,inf
0.5700000000000001,96,abstract,1.8330677387719674,144.96039340706196
0.5700000000000001,96,classical,inf,inf
0.5700000000000001,97,abstract,1.7026375145553017,140.36782961398362
0.5700000000000001,97,classical,inf,inf
0.5700000000000001,98,abstract,1.716878550893016,138.60268363875738
0.5700000000000001,98,classical,inf,inf
0.5700000000000001,99,abstract,1.7553674909772115,141.50555239499073
0.5700000000000001,99,classical,inf,inf
0.58,0,abstract,1.4690886261648706,129.546668895657
0.58,0,classical,inf,inf
0.58,1,abstract,2.1499462448976807,159.9424984779836
0.58,1,classical,inf,inf
0.58,2,abstract,1.9793961839992236,151.67680528705043
0.58,2,classical,inf,inf
0.58,3,abstract,1.768466826985259,143.2569950878183
0.58,3,classical,inf,inf
0.58,4,abstract,1.684070659220949,137.64185535310293
0.58,4,classical,inf,inf
0.58,5,abstract,1.8371620307928824,145.93313759574662
0.58,5,classical,inf,inf
0.58,6,abstract,1.738747314166522,140.85016076418603
0.58,6,classical,inf,inf
0.58,7,abstract,1.4159622943397867,126.01884117128354
0.58,7,classical,inf,inf
0.58,8,abstract,1.6482471011506539,136.55076310262325
0.58,8,classical,inf,inf
0.58,9,abstract,2.0003935100928505,153.45524188432393
0.58,9,classical,inf,inf
0.58,10,abstract,1.6719945470763315,137.052570468599
0.58,10,classical,inf,inf
0.58,11,abstract,1.334509931704785,119.32455677225096
0.58,11,classical,inf,inf
0.58,12,abstract,2.0623500164933093,154.90163546984658
0.58,12,classical,inf,inf
0.58,13,abstract,1.8146443041367617,143.810036366641
0.58,13,classical,inf,inf
0.58,14,abstract,1.9073269066553533,147.78343249819667
0.58,14,classical,inf,inf
0.58,15,abstract,1.2640229610075162,117.11542299256014
0.58,15,classical,inf,inf
0.58,16,abstract,1.858646634808515,146.4877100885326
0.58,16,classical,inf,inf
0.58,17,abstract,1.875104900681335,148.68085271211842
0.58,17,classical,inf,inf
0.58,18,abstract,1.5342679437834827,131.62075749051587
0.58,18,classical,inf,inf
0.58,19,abstract,1.8282238538964408,145.67937205915328
0.58,19,classical,inf,inf
0.58,20,abstract,1.701506182181299,139.44675688911533
0.58,20,classical,inf,inf
0.58,21,abstract,1.5145232974519376,131.83851778166468
0.58,21,classical,inf,inf
0.58,22,abstract,2.0307707908610513,153.94891495755368
0.58,22,classical,inf,inf
0.58,23,abstract,2.1794781711650093,159.6856100990125
0.58,23,classical,inf,inf
0.58,24,abstract,0.9301162701492107,104.2498995835649
0.58,24,classical,inf,inf
0.58,25,abstract,1.6170862704502027,136.38779382353906
0.58,25,classical,inf,inf
0.58,26,abstract,1.667646962482206,136.56863443284303
0.58,26,classical,inf,inf
0.58,27,abstract,2.2363369717097497,164.0645833819693
0.58,27,classical,inf,inf
0.58,28,abstract,1.682672281200904,140.11084259773722
0.58,28,classical,inf,inf
0.58,29,abstract,1.7000638109157533,140.7068192810738
0.58,29,classical,inf,inf
0.58,30,abstract,1.5263772477993167,129.18915305719133
0.58,30,classical,inf,inf
0.58,31,abstract,0.741804643423813,94.7160501349468
0.58,31,classical,inf,inf
0.58,32,abstract,1.6995311461226117,136.99480945043086
0.58,32,classical,inf,inf
0.58,33,abstract,1.9739675589569947,151.25844918027113
0.58,33,classical,inf,inf
0.58,34,abstract,2.140199941991418,159.39595563792926
0.58,34,classical,inf,inf
0.58,35,abstract,1.9714438123164935,151.5743289211621
0.58,35,classical,inf,inf
0.58,36,abstract,1.7704960676281138,142.36486747710103
0.58,36,classical,inf,inf
0.58,37,abstract,1.9109879702828125,147.181151393564
0.58,37,classical,inf,inf
0.58,38,abstract,1.9055295951944535,148.81025660810806
0.58,38,classical,inf,inf
0.58,39,abstract,1.6232562751424988,134.02380491239032
0.58,39,classical,inf,inf
0.58,40,abstract,1.9472951429990355,149.40876009995105
0.58,40,classical,inf,inf
0.58,41,abstract,1.6419498081302217,136.7031514136572
0.58,41,classical,inf,inf
0.58,42,abstract,1.6543339969775814,137.7481843937448
0.58,42,classical,inf,inf
0.58,43,abstract,2.0685943759706666,157.4279413835461
0.58,43,classical,inf,inf
0.58,44,abstract,1.6403668450198927,136.7914862564142
0.58,44,classical,inf,inf
0.58,45,abstract,2.059858473439959,155.0326082397865
0.58,45,classical,inf,inf
0.58,46,abstract,1.486245061586228,126.55891032447195
0.58,46,classical,inf,inf
0.58,47,abstract,2.1802920187202472,160.22628378154081
0.58,47,classical,inf,inf
0.58,48,abstract,1.4891896300524265,129.64994903223922
0.58,48,classical,inf,inf
0.58,49,abstract,1.2213887910770922,118.28784809766388
0.58,49,classical,inf,inf
0.58,50,abstract,1.8417622646691494,144.83935192998266
0.58,50,classical,inf,inf
0.58,51,abstract,2.207251191974685,161.68407133798712
0.58,51,classical,inf,inf
0.58,52,abstract,1.892817248168448,148.99942979366216
0.58,52,classical,inf,inf
0.58,53,abstract,1.6205979331953004,134.8117614977171
0.58,53,classical,inf,inf
0.58,54,abstract,1.5503263234941125,130.76225852482665
0.58,54,classical,inf,inf
0.58,55,abstract,1.421610564210668,127.1909719763961
0.58,55,classical,inf,inf
0.58,56,abstract,1.7084593443506657,140.8910182229588
0.58,56,classical,inf,inf
0.58,57,abstract,1.5935227445627402,134.67900633463665
0.58,57,classical,inf,inf
0.58,58,abstract,1.8772900795187537,146.34928896247447
0.58,58,classical,inf,inf
0.58,59,abstract,1.7140289337983052,139.20190894652472
0.58,59,classical,inf,inf
0.58,60,abstract,1.6581365426791084,135.9846277251035
0.58,60,classical,inf,inf
0.58,61,abstract,1.5655277295485246,130.86381972980104
0.58,61,classical,inf,inf
0.58,62,abstract,1.8004883250252366,142.38093366300367
0.58,62,classical,inf,inf
0.58,63,abstract,1.2459111295265308,119.1722147346225
0.58,63,classical,inf,inf
0.58,64,abstract,1.1471907355998996,115.06199533505932
0.58,64,classical,inf,inf
0.58,65,abstract,2.0094106051696246,152.53199966076426
0.58,65,classical,inf,inf
0.58,66,abstract,1.746912928926585,142.28945742360366
0.58,66,classical,inf,inf
0.58,67,abstract,1.632496048288629,133.63941353536381
0.58,67,classical,inf,inf
0.58,68,abstract,1.9803243503076782,151.64611033734144
0.58,68,classical,inf,inf
0.58,69,abstract,1.520489748618355,128.33303540435247
0.58,69,classical,inf,inf
0.58,70,abstract,1.9582774167062478,150.2053754481898
0.58,70,classical,inf,inf
0.58,71,abstract,1.8183105217159483,143.21566626261622
0.58,71,classical,inf,inf
0.58,72,abstract,1.3058401667432122,118.4930168690157
0.58,72,classical,inf,inf
0.58,73,abstract,2.029895921689746,154.50252222368186
0.58,73,classical,inf,inf
0.58,74,abstract,1.9294792265083363,149.05540554844654
0.58,74,classical,inf,inf
0.58,75,abstract,1.685534396025009,136.9426746594086
0.58,75,classical,inf,inf
0.58,76,abstract,1.218009762654654,116.1126118720515
0.58,76,classical,inf,inf
0.58,77,abstract,1.3327641623804354,120.82548262068495
0.58,77,classical,inf,inf
0.58,78,abstract,1.3313483199743417,124.32066154917743
0.58,78,classical,inf,inf
0.58,79,abstract,1.7339669280833163,140.24288872265222
0.58,79,classical,inf,inf
0.58,80,abstract,1.531772291707692,132.0815422505
0.58,80,classical,inf,inf
0.58,81,abstract,1.9908568143618204,152.5797879617139
0.58,81,classical,inf,inf
0.58,82,abstract,1.2309636582481955,117.1924904456467
0.58,82,classical,inf,inf
0.58,83,abstract,0.9583416951253775,104.55862342643685
0.58,83,classical,inf,inf
0.58,84,abstract,1.4898103497756343,130.61344956197917
0.58,84,classical,inf,inf
0.58,85,abstract,1.4614847683512664,128.60168180749804
0.58,85,classical,inf,inf
0.58,86,abstract,2.029969880656601,153.11599672398773
0.58,86,classical,inf,inf
0.58,87,abstract,1.7870650488028421,142.79454148971357
0.58,87,classical,inf,inf
0.58,88,abstract,1.002906156689335,106.26543654619792
0.58,88,classical,inf,inf
0.58,89,abstract,2.357222896692578,169.31200612874952
0.58,89,classical,inf,inf
0.58,90,abstract,1.5018962045256024,131.45895021333448
0.58,90,classical,inf,inf
0.58,91,abstract,1.8888291624919449,147.74326771042303
0.58,91,classical,inf,inf
0.58,92,abstract,1.8519709952758123,146.2177884181296
0.58,92,classical,inf,inf
0.58,93,abstract,1.3232762643424136,120.34639494228881
0.58,93,classical,inf,inf
0.58,94,abstract,1.605892658839155,135.53643282360298
0.58,94,classical,inf,inf
0.58,95,abstract,1.7020427773382776,139.1300261430691
0.58,95,classical,inf,inf
0.58,96,abstract,1.8175956295696958,144.0725104639588
0.58,96,classical,inf,inf
0.58,97,abstract,1.691848734516197,139.8382235746754
0.58,97,classical,inf,inf
0.58,98,abstract,1.7054160350981766,137.94565794035248
0.58,98,classical,inf,inf
0.58,99,abstract,1.7284093488603887,140.0977532866278
0.58,99,classical,inf,inf
0.59,0,abstract,1.789194079622237,144.96068349091684
0.59,0,classical,inf,inf
0.59,1,abstract,2.587009294804236,180.3333800018412
0.59,1,classical,inf,inf
0.59,2,abstract,2.4237782778969756,172.95712858496293
0.59,2,classical,inf,inf
0.59,3,abstract,2.128599166381506,160.34800812043522
0.59,3,classical,inf,inf
0.59,4,abstract,2.03066375499687,153.8488363776112
0.59,4,classical,inf,inf
0.59,5,abstract,2.152923001127657,160.66209269186706
0.59,5,classical,inf,inf
0.59,6,abstract,2.148850363576156,159.5561133907603
0.59,6,classical,inf,inf
0.59,7,abstract,1.6910981593723218,138.8061475873242
0.59,7,classical,inf,inf
0.59,8,abstract,2.070941966054775,155.10073568845075
0.59,8,classical,inf,inf
0.59,9,abstract,2.4967666024740742,175.3568499599613
0.59,9,classical,inf,inf
0.59,10,abstract,2.0077908554040933,152.4994472009793
0.59,10,classical,inf,inf
0.59,11,abstract,2.0894024102219664,155.82611662128173
0.59,11,classical,inf,inf
0.59,12,abstract,2.3738512024660743,168.85755692889052
0.59,12,classical,inf,inf
0.59,13,abstract,2.2047802032637756,160.9767526044787
0.59,13,classical,inf,inf
0.59,14,abstract,2.385133843060067,171.2704004842371
0.59,14,classical,inf,inf
0.59,15,abstract,1.7203429913806763,138.04405043847055
0.59,15,classical,inf,inf
0.59,16,abstract,2.238077366390986,164.10565938284088
0.59,16,classical,inf,inf
0.59,17,abstract,2.1395961080294024,160.23343699510798
0.59,17,classical,inf,inf
0.59,18,abstract,2.305583087829677,167.41253791127596
0.59,18,classical,inf,inf
0.59,19,abstract,2.1225556547384996,158.72338171080574
0.59,19,classical,inf,inf
0.59,20,abstract,2.000879231358389,153.11849544191833
0.59,20,classical,inf,inf
0.59,21,abstract,1.94652110645962,151.9561203933197
0.59,21,classical,inf,inf
0.59,22,abstract,2.425218927108658,171.74499795402366
0.59,22,classical,inf,inf
0.59,23,abstract,2.657885320320183,182.61947946190998
0.59,23,classical,inf,inf
0.59,24,abstract,1.9862635917402653,151.19044276148878
0.59,24,classical,inf,inf
0.59,25,abstract,2.0310115978369643,153.92227383284717
0.59,25,classical,inf,inf
0.59,26,abstract,2.0187378843910326,152.80691797573527
0.59,26,classical,inf,inf
0.59,27,abstract,2.6210007356131935,181.88125503353442
0.59,27,classical,inf,inf
0.59,28,abstract,1.8893205530097237,148.46706570505702
0.59,28,classical,inf,inf
0.59,29,abstract,2.1559165380036127,160.86398906828674
0.59,29,classical,inf,inf
0.59,30,abstract,2.191656421178616,160.67396673860864
0.59,30,classical,inf,inf
0.59,31,abstract,1.6606236293527963,137.93736730165173
0.59,31,classical,inf,inf
0.59,32,abstract,2.3163134852150313,167.32496573928907
0.59,32,classical,inf,inf
0.59,33,abstract,2.3306807326690007,168.06628413855452
0.59,33,classical,inf,inf
0.59,34,abstract,2.476707009297507,175.34839458482466
0.59,34,classical,inf,inf
0.59,35,abstract,2.354530173228223,170.1716044114576
0.59,35,classical,inf,inf
0.59,36,abstract,2.3573748858358043,169.66128386440488
0.59,36,classical,inf,inf
0.59,37,abstract,2.2988946863207564,165.8617900261937
0.59,37,classical,inf,inf
0.59,38,abstract,2.268429490087092,166.3401439359982
0.59,38,classical,inf,inf
0.59,39,abstract,2.2864781269641665,166.20856768734663
0.59,39,classical,inf,inf
0.59,40,abstract,2.353158344530036,168.49265391220914
0.59,40,classical,inf,inf
0.59,41,abstract,1.9437266179826185,150.84013761965292
0.59,41,classical,inf,inf
0.59,42,abstract,2.0083206084817156,154.15211938875365
0.59,42,classical,inf,inf
0.59,43,abstract,2.4157765464533343,173.42898793244933
0.59,43,classical,inf,inf
0.59,44,abstract,2.3385970523217483,167.76347600221735
0.59,44,classical,inf,inf
0.59,45,abstract,2.5399110479446048,176.7916140142663
0.59,45,classical,inf,inf
0.59,46,abstract,2.024918780440208,152.7371126209323
0.59,46,classical,inf,inf
0.59,47,abstract,2.606383893545767,180.56879313526557
0.59,47,classical,inf,inf
0.59,48,abstract,1.7532260981232028,142.03580184113446
0.59,48,classical,inf,inf
0.59,49,abstract,1.5502306859881962,132.83944381989664
0.59,49,classical,inf,inf
0.59,50,abstract,2.3536715190512667,168.05609471260394
0.59,50,classical,inf,inf
0.59,51,abstract,2.641922536716495,182.25960773894437
0.59,51,classical,inf,inf
