amplitude,n,type,MSE,MAPE
0.44,25,classical,inf,inf
0.44,26,abstract,0.19815444465441645,128.4593044590983
0.44,26,classical,inf,inf
0.44,27,abstract,0.23471442141408042,136.86452736884416
0.44,27,classical,inf,inf
0.44,28,abstract,0.21986561378958086,132.17213360378167
0.44,28,classical,inf,inf
0.44,29,abstract,0.26196525752725247,144.43492243565282
0.44,29,classical,inf,inf
0.44,30,abstract,0.19161736932824341,122.35956661306746
0.44,30,classical,inf,inf
0.44,31,abstract,0.1849232279562616,123.26659978186963
0.44,31,classical,inf,inf
0.44,32,abstract,0.21357358693966902,129.60976777614994
0.44,32,classical,inf,inf
0.44,33,abstract,0.2225082766554642,131.76745143009404
0.44,33,classical,inf,inf
0.44,34,abstract,0.2721814705859561,148.62786056878537
0.44,34,classical,inf,inf
0.44,35,abstract,0.2712945161170708,147.2094688440693
0.44,35,classical,inf,inf
0.44,36,abstract,0.2938036444375351,150.44500660894929
0.44,36,classical,inf,inf
0.44,37,abstract,0.18532352316843187,125.75159344303334
0.44,37,classical,inf,inf
0.44,38,abstract,0.23436542823907525,135.1598879913941
0.44,38,classical,inf,inf
0.44,39,abstract,0.2088809700099115,128.1173046739967
0.44,39,classical,inf,inf
0.44,40,abstract,0.2835389172455746,148.45927688597132
0.44,40,classical,inf,inf
0.44,41,abstract,0.23877125167573104,134.3980008010373
0.44,41,classical,inf,inf
0.44,42,abstract,0.24972042356580462,138.33396284918834
0.44,42,classical,inf,inf
0.44,43,abstract,0.23210795109472848,132.56260908617023
0.44,43,classical,inf,inf
0.44,44,abstract,0.24842514916092295,146.55096808955645
0.44,44,classical,inf,inf
0.44,45,abstract,0.21455069353256,127.58235044881378
0.44,45,classical,inf,inf
0.44,46,abstract,0.24246489071556313,141.35360574694124
0.44,46,classical,inf,inf
0.44,47,abstract,0.3029203494495378,153.2759629209262
0.44,47,classical,inf,inf
0.44,48,abstract,0.1984165642683687,126.75403962867848
0.44,48,classical,inf,inf
0.44,49,abstract,0.2474063723364259,141.3679045720212
0.44,49,classical,inf,inf
0.44,50,abstract,0.2198100685754675,133.81992588161333
0.44,50,classical,inf,inf
0.44,51,abstract,0.24587435328252705,139.1864965933245
0.44,51,classical,inf,inf
0.44,52,abstract,0.22739682500756958,134.36414902785822
0.44,52,classical,inf,inf
0.44,53,abstract,0.23518043533955255,133.80087598388704
0.44,53,classical,inf,inf
0.44,54,abstract,0.2574127065811162,143.6123074931231
0.44,54,classical,inf,inf
0.44,55,abstract,0.25147448326130534,141.55606561061538
0.44,55,classical,inf,inf
0.44,56,abstract,0.22943177417050797,126.15492829373387
0.44,56,classical,inf,inf
0.44,57,abstract,0.20068398108193744,128.60908835617403
0.44,57,classical,inf,inf
0.44,58,abstract,0.20286101746263527,129.00185479492595
0.44,58,classical,inf,inf
0.44,59,abstract,0.23376594817197074,133.62791178213163
0.44,59,classical,inf,inf
0.44,60,abstract,0.2781984607099585,145.76711948475085
0.44,60,classical,inf,inf
0.44,61,abstract,0.3119988416391304,159.9119430636137
0.44,61,classical,inf,inf
0.44,62,abstract,0.2419366782926856,140.34007609251495
0.44,62,classical,inf,inf
0.44,63,abstract,0.28245983188750856,152.82321324765854
0.44,63,classical,inf,inf
0.44,64,abstract,0.23471302819270415,137.45520885886086
0.44,64,classical,inf,inf
0.44,65,abstract,0.23003263272728883,130.96722831494804
0.44,65,classical,inf,inf
0.44,66,abstract,0.19003324873491437,124.65880186816275
0.44,66,classical,inf,inf
0.44,67,abstract,0.2429576782450291,142.75969538480493
0.44,67,classical,inf,inf
0.44,68,abstract,0.21318381172554615,132.0433928316425
0.44,68,classical,inf,inf
0.44,69,abstract,0.19470204609115738,128.48151939482767
0.44,69,classical,inf,inf
0.44,70,abstract,0.23092658734480542,138.2814494776896
0.44,70,classical,inf,inf
0.44,71,abstract,0.2347368764767777,139.0643506941065
0.44,71,classical,inf,inf
0.44,72,abstract,0.20434882517969366,132.05889522775973
0.44,72,classical,inf,inf
0.44,73,abstract,0.28596497187491915,150.42555630045376
0.44,73,classical,inf,inf
0.44,74,abstract,0.2116758395531495,131.20129964511997
0.44,74,classical,inf,inf
0.44,75,abstract,0.23773288745919224,136.56404616824426
0.44,75,classical,inf,inf
0.44,76,abstract,0.18865933207694105,122.73501134900341
0.44,76,classical,inf,inf
0.44,77,abstract,0.2406184459832121,138.5993935316037
0.44,77,classical,inf,inf
0.44,78,abstract,0.18931386992873048,125.42987090327777
0.44,78,classical,inf,inf
0.44,79,abstract,0.18353162898612782,118.62029467999345
0.44,79,classical,inf,inf
0.44,80,abstract,0.1830432342261765,120.10995659810342
0.44,80,classical,inf,inf
0.44,81,abstract,0.2495054552199179,142.88614034424333
0.44,81,classical,inf,inf
0.44,82,abstract,0.20527324622044607,128.87738554459375
0.44,82,classical,inf,inf
0.44,83,abstract,0.2418953717621331,140.83926382821076
0.44,83,classical,inf,inf
0.44,84,abstract,0.2435560869711061,141.18642313841087
0.44,84,classical,inf,inf
0.44,85,abstract,0.2669228335943568,149.11968290279768
0.44,85,classical,inf,inf
0.44,86,abstract,0.21672100158916136,136.80100136993815
0.44,86,classical,inf,inf
0.44,87,abstract,0.26734453459830004,141.21488090258026
0.44,87,classical,inf,inf
0.44,88,abstract,0.2631855923315769,145.91010050318124
0.44,88,classical,inf,inf
0.44,89,abstract,0.25322382693957124,142.63496566927992
0.44,89,classical,inf,inf
0.44,90,abstract,0.2694506281972776,143.7636246595157
0.44,90,classical,inf,inf
0.44,91,abstract,0.23071652864892012,138.53144873086708
0.44,91,classical,inf,inf
0.44,92,abstract,0.25077677485775296,141.20490967540113
0.44,92,classical,inf,inf
0.44,93,abstract,0.21255168466232352,126.0760609590925
0.44,93,classical,inf,inf
0.44,94,abstract,0.1674465724131569,116.2399104697332
0.44,94,classical,inf,inf
0.44,95,abstract,0.28261925222617224,145.4706118156057
0.44,95,classical,inf,inf
0.44,96,abstract,0.24190192803888252,139.04430124691646
0.44,96,classical,inf,inf
0.44,97,abstract,0.2658997563578331,150.84919917731986
0.44,97,classical,inf,inf
0.44,98,abstract,0.3049091944769293,160.0468558023036
0.44,98,classical,inf,inf
0.44,99,abstract,0.27170265381448827,148.02099132705212
0.44,99,classical,inf,inf
0.45,0,abstract,0.26580000140797533,147.87403994261572
0.45,0,classical,inf,inf
0.45,1,abstract,0.25748677346410515,145.68427607132287
0.45,1,classical,inf,inf
0.45,2,abstract,0.2428141611088663,134.93988081403964
0.45,2,classical,inf,inf
0.45,3,abstract,0.3046473828250312,160.7317515341534
0.45,3,classical,inf,inf
0.45,4,abstract,0.28142837778254115,156.9036578516685
0.45,4,classical,inf,inf
0.45,5,abstract,0.3243165334346825,159.37509003516993
0.45,5,classical,inf,inf
0.45,6,abstract,0.25344612559075963,145.88450235028094
0.45,6,classical,inf,inf
0.45,7,abstract,0.22645858597344568,131.59614014061316
0.45,7,classical,inf,inf
0.45,8,abstract,0.2559578302241358,145.53751606122697
0.45,8,classical,inf,inf
0.45,9,abstract,0.2516395510598681,140.9226134334692
0.45,9,classical,inf,inf
0.45,10,abstract,0.24169651086210617,134.5866350901294
0.45,10,classical,inf,inf
0.45,11,abstract,0.21170257172671117,125.62070021737969
0.45,11,classical,inf,inf
0.45,12,abstract,0.21546917358618425,135.00620795404396
0.45,12,classical,inf,inf
0.45,13,abstract,0.25798414816457715,142.89235835500247
0.45,13,classical,inf,inf
0.45,14,abstract,0.18248572830791635,115.53247784758408
0.45,14,classical,inf,inf
0.45,15,abstract,0.22601925874802078,129.7029742265424
0.45,15,classical,inf,inf
0.45,16,abstract,0.18686670953366005,121.3694795150086
0.45,16,classical,inf,inf
0.45,17,abstract,0.21648844960266758,129.3040548165716
0.45,17,classical,inf,inf
0.45,18,abstract,0.19587895054370305,122.29582173266567
0.45,18,classical,inf,inf
0.45,19,abstract,0.28641982005355293,149.66041975909167
0.45,19,classical,inf,inf
0.45,20,abstract,0.2578381237835084,142.64388812699153
0.45,20,classical,inf,inf
0.45,21,abstract,0.2579528558133747,146.5240319282987
0.45,21,classical,inf,inf
0.45,22,abstract,0.27930925352278585,149.63526372209628
0.45,22,classical,inf,inf
0.45,23,abstract,0.2572421890905933,142.4038262856733
0.45,23,classical,inf,inf
0.45,24,abstract,0.20415198363027987,124.9978898876501
0.45,24,classical,inf,inf
0.45,25,abstract,0.20563704666326135,129.50584306416852
0.45,25,classical,inf,inf
0.45,26,abstract,0.20332108751801525,129.83084343922337
0.45,26,classical,inf,inf
0.45,27,abstract,0.24133448067463317,138.44389065347448
0.45,27,classical,inf,inf
0.45,28,abstract,0.2259170790942836,133.707544948785
0.45,28,classical,inf,inf
0.45,29,abstract,0.26917892545006006,146.06255285528985
0.45,29,classical,inf,inf
0.45,30,abstract,0.19658233721762952,123.50397440418992
0.45,30,classical,inf,inf
0.45,31,abstract,0.1894773483566707,124.3690375890296
0.45,31,classical,inf,inf
0.45,32,abstract,0.21928740921060091,130.97462481133263
0.45,32,classical,inf,inf
0.45,33,abstract,0.22874573926429193,133.33473577643335
0.45,33,classical,inf,inf
0.45,34,abstract,0.27980307693350703,150.37968744079723
0.45,34,classical,inf,inf
0.45,35,abstract,0.27948354867828373,149.10080270762438
0.45,35,classical,inf,inf
0.45,36,abstract,0.30275006307682856,152.40402345581236
0.45,36,classical,inf,inf
0.45,37,abstract,0.18991246674563164,126.88442547763452
0.45,37,classical,inf,inf
0.45,38,abstract,0.24100607643621405,136.69333307958667
0.45,38,classical,inf,inf
0.45,39,abstract,0.2143756776864283,129.35291842401614
0.45,39,classical,inf,inf
0.45,40,abstract,0.2919740237136375,150.35288426127713
0.45,40,classical,inf,inf
0.45,41,abstract,0.24545493686685144,135.85573510220118
0.45,41,classical,inf,inf
0.45,42,abstract,0.2568610455558495,139.87393522032704
0.45,42,classical,inf,inf
0.45,43,abstract,0.23905477328445937,134.0065970201623
0.45,43,classical,inf,inf
0.45,44,abstract,0.25511731169699137,148.11153998502553
0.45,44,classical,inf,inf
0.45,45,abstract,0.2205531377103609,128.94746529244316
0.45,45,classical,inf,inf
0.45,46,abstract,0.24913664571805466,143.00904042211536
0.45,46,classical,inf,inf
0.45,47,abstract,0.31161774610102033,155.25726943959975
0.45,47,classical,inf,inf
0.45,48,abstract,0.20350223264591524,128.02342761004084
0.45,48,classical,inf,inf
0.45,49,abstract,0.25434723915528173,142.92372263356455
0.45,49,classical,inf,inf
0.45,50,abstract,0.22585094880059703,135.1994065608758
0.45,50,classical,inf,inf
0.45,51,abstract,0.2530138310689531,140.8970761657315
0.45,51,classical,inf,inf
0.45,52,abstract,0.23338995255008635,135.8177688301982
0.45,52,classical,inf,inf
0.45,53,abstract,0.24132429980210032,135.19690571145313
0.45,53,classical,inf,inf
0.45,54,abstract,0.2646818829520312,145.29751982612848
0.45,54,classical,inf,inf
0.45,55,abstract,0.2587171784053165,143.22355637382367
0.45,55,classical,inf,inf
0.45,56,abstract,0.23605351548236553,127.57266481958413
0.45,56,classical,inf,inf
0.45,57,abstract,0.20605553531041826,129.93175774884162
0.45,57,classical,inf,inf
0.45,58,abstract,0.2082422132432091,130.28761104578393
0.45,58,classical,inf,inf
0.45,59,abstract,0.2401061213779523,135.0432484009107
0.45,59,classical,inf,inf
0.45,60,abstract,0.28633357178967267,147.62105084058297
0.45,60,classical,inf,inf
0.45,61,abstract,0.3211844444883817,161.96716440828533
0.45,61,classical,inf,inf
0.45,62,abstract,0.24853797372092665,141.85473683984148
0.45,62,classical,inf,inf
0.45,63,abstract,0.2910904620824073,154.7893652449815
0.45,63,classical,inf,inf
0.45,64,abstract,0.24141774635659086,139.02574484127172
0.45,64,classical,inf,inf
0.45,65,abstract,0.2363270914712449,132.39408810068858
0.45,65,classical,inf,inf
0.45,66,abstract,0.1947986374289716,125.74821611888251
0.45,66,classical,inf,inf
0.45,67,abstract,0.24982573756710402,144.3234184282599
0.45,67,classical,inf,inf
0.45,68,abstract,0.21923540417089044,133.51021487088255
0.45,68,classical,inf,inf
0.45,69,abstract,0.19976421255578256,129.73999163625191
0.45,69,classical,inf,inf
0.45,70,abstract,0.23720241817855295,139.84632904376727
0.45,70,classical,inf,inf
0.45,71,abstract,0.24101856266366933,140.56869865518934
0.45,71,classical,inf,inf
0.45,72,abstract,0.2094856456080206,133.33781387497666
0.45,72,classical,inf,inf
0.45,73,abstract,0.29390410402757855,152.12750975781137
0.45,73,classical,inf,inf
0.45,74,abstract,0.21750631213997088,132.67236085427373
0.45,74,classical,inf,inf
0.45,75,abstract,0.24406427685735238,138.03416654843068
0.45,75,classical,inf,inf
0.45,76,abstract,0.19363806370355804,123.99152900554826
0.45,76,classical,inf,inf
0.45,77,abstract,0.24725535243016536,140.01001052215335
0.45,77,classical,inf,inf
0.45,78,abstract,0.19399721842379802,126.48328682874212
0.45,78,classical,inf,inf
0.45,79,abstract,0.18850385034354908,119.79576672091616
0.45,79,classical,inf,inf
0.45,80,abstract,0.18793882266574116,121.24320457115093
0.45,80,classical,inf,inf
0.45,81,abstract,0.25669412247908396,144.62075130498465
0.45,81,classical,inf,inf
0.45,82,abstract,0.21100285370958755,130.29589390887736
0.45,82,classical,inf,inf
0.45,83,abstract,0.2486651656343069,142.46015664348334
0.45,83,classical,inf,inf
0.45,84,abstract,0.2505316266295657,142.840506237933
0.45,84,classical,inf,inf
0.45,85,abstract,0.27476377899233145,151.04865816375641
0.45,85,classical,inf,inf
0.45,86,abstract,0.2222292461546135,138.24548997354574
0.45,86,classical,inf,inf
0.45,87,abstract,0.27508080473828245,142.94677546219881
0.45,87,classical,inf,inf
0.45,88,abstract,0.27057372414124764,147.5414632744929
0.45,88,classical,inf,inf
0.45,89,abstract,0.26058641377900804,144.31515825053117
0.45,89,classical,inf,inf
0.45,90,abstract,0.27734002852978895,145.48615344493686
0.45,90,classical,inf,inf
0.45,91,abstract,0.23688249326318192,140.08131795114988
0.45,91,classical,inf,inf
0.45,92,abstract,0.25753272518725495,142.70040641329913
0.45,92,classical,inf,inf
0.45,93,abstract,0.21852621498685612,127.45303794080604
0.45,93,classical,inf,inf
0.45,94,abstract,0.17154852092253026,117.2964746660112
0.45,94,classical,inf,inf
0.45,95,abstract,0.2906666830422854,147.141261283035
0.45,95,classical,inf,inf
0.45,96,abstract,0.24853132480615864,140.6445781830008
0.45,96,classical,inf,inf
0.45,97,abstract,0.27340117564765504,152.67875513227975
0.45,97,classical,inf,inf
0.45,98,abstract,0.3138384253158373,162.02735672986705
0.45,98,classical,inf,inf
0.45,99,abstract,0.27951654034655254,149.90802187351443
0.45,99,classical,inf,inf
0.46,0,abstract,0.27328900513136206,149.60640769668325
0.46,0,classical,inf,inf
0.46,1,abstract,0.26488949275321516,147.44644857684844
0.46,1,classical,inf,inf
0.46,2,abstract,0.24986195466828862,136.4865278941924
0.46,2,classical,inf,inf
0.46,3,abstract,0.3135476274156694,162.73051041774886
0.46,3,classical,inf,inf
0.46,4,abstract,0.28967282289045715,158.9064211606724
0.46,4,classical,inf,inf
0.46,5,abstract,0.3342651402550419,161.54478095295102
0.46,5,classical,inf,inf
0.46,6,abstract,0.2609383290475478,147.68980606460823
0.46,6,classical,inf,inf
0.46,7,abstract,0.23279655210966024,133.07099165158314
0.46,7,classical,inf,inf
0.46,8,abstract,0.26373151173936077,147.4349637844388
0.46,8,classical,inf,inf
0.46,9,abstract,0.25897140108577915,142.59074465857597
0.46,9,classical,inf,inf
0.46,10,abstract,0.24848520872684365,136.11309412268554
0.46,10,classical,inf,inf
0.46,11,abstract,0.2175558852731553,126.98413111193707
0.46,11,classical,inf,inf
0.46,12,abstract,0.22103418447429724,136.40519173958157
0.46,12,classical,inf,inf
0.46,13,abstract,0.26564093807002376,144.58652600095985
0.46,13,classical,inf,inf
0.46,14,abstract,0.1873260611605321,116.6877372826415
0.46,14,classical,inf,inf
0.46,15,abstract,0.23269678712327915,131.24093841084976
0.46,15,classical,inf,inf
0.46,16,abstract,0.19180479797688915,122.54675613570735
0.46,16,classical,inf,inf
0.46,17,abstract,0.2224819551454439,130.64687585656606
0.46,17,classical,inf,inf
0.46,18,abstract,0.20123559936087596,123.60751650258317
0.46,18,classical,inf,inf
0.46,19,abstract,0.29572421975780405,151.72410611189758
0.46,19,classical,inf,inf
0.46,20,abstract,0.2653180778626689,144.28523159650834
0.46,20,classical,inf,inf
0.46,21,abstract,0.26537106250456355,148.30287289743436
0.46,21,classical,inf,inf
0.46,22,abstract,0.2879613320362812,151.64520733625568
0.46,22,classical,inf,inf
0.46,23,abstract,0.2646517122851288,144.12347121398113
0.46,23,classical,inf,inf
0.46,24,abstract,0.20957381332653646,126.21503699120873
0.46,24,classical,inf,inf
0.46,25,abstract,0.21115499027756088,130.81805547225136
0.46,25,classical,inf,inf
0.46,26,abstract,0.2087892492615744,131.27427889328894
0.46,26,classical,inf,inf
0.46,27,abstract,0.24835835388544342,140.10530271422
0.46,27,classical,inf,inf
0.46,28,abstract,0.23237567943889303,135.3329406999398
0.46,28,classical,inf,inf
0.46,29,abstract,0.27692047838141914,147.7945548699549
0.46,29,classical,inf,inf
0.46,30,abstract,0.2018819243193703,124.73239964816752
0.46,30,classical,inf,inf
0.46,31,abstract,0.19429264166259427,125.53370126659968
0.46,31,classical,inf,inf
0.46,32,abstract,0.2253967565449083,132.4292678499124
0.46,32,classical,inf,inf
0.46,33,abstract,0.2353439747212601,134.9730263791423
0.46,33,classical,inf,inf
0.46,34,abstract,0.28792866729810423,152.22478549711863
0.46,34,classical,inf,inf
0.46,35,abstract,0.28819329996621545,151.10340491466815
0.46,35,classical,inf,inf
0.46,36,abstract,0.31231721493766856,154.46911055894662
0.46,36,classical,inf,inf
0.46,37,abstract,0.19474987192777776,128.06755968140496
0.46,37,classical,inf,inf
0.46,38,abstract,0.2480447094882744,138.29662208930972
0.46,38,classical,inf,inf
0.46,39,abstract,0.22020064432598366,130.65648104342563
0.46,39,classical,inf,inf
0.46,40,abstract,0.3009437016441013,152.33921277225818
0.46,40,classical,inf,inf
0.46,41,abstract,0.2525990899669952,137.40648537880472
0.46,41,classical,inf,inf
0.46,42,abstract,0.26445164188836234,141.50610338361062
0.46,42,classical,inf,inf
0.46,43,abstract,0.24634855535566935,135.52261420440536
0.46,43,classical,inf,inf
0.46,44,abstract,0.2622490890652295,149.7522483968882
0.46,44,classical,inf,inf
0.46,45,abstract,0.22693869525082436,130.39454836539227
0.46,45,classical,inf,inf
0.46,46,abstract,0.2562749202884561,144.76516747842638
0.46,46,classical,inf,inf
0.46,47,abstract,0.32103714763807756,157.38625347896652
0.46,47,classical,inf,inf
0.46,48,abstract,0.20892923067420902,129.37966171795813
0.46,48,classical,inf,inf
0.46,49,abstract,0.26170403889587435,144.5626891917597
0.46,49,classical,inf,inf
0.46,50,abstract,0.23223221019143214,136.63962829207225
0.46,50,classical,inf,inf
0.46,51,abstract,0.2606034785872756,142.7032559461136
0.46,51,classical,inf,inf
0.46,52,abstract,0.23979526971928772,137.35654829968828
0.46,52,classical,inf,inf
0.46,53,abstract,0.247962087688086,136.6980719121312
0.46,53,classical,inf,inf
0.46,54,abstract,0.27244256796234856,147.07420880576117
0.46,54,classical,inf,inf
0.46,55,abstract,0.2663749251370809,144.97452392678375
0.46,55,classical,inf,inf
0.46,56,abstract,0.24312729794597007,129.08529719605747
0.46,56,classical,inf,inf
0.46,57,abstract,0.21175910812030024,131.33271368192055
0.46,57,classical,inf,inf
0.46,58,abstract,0.2139293018808301,131.6380358583914
0.46,58,classical,inf,inf
0.46,59,abstract,0.24692834235807587,136.55003694903468
0.46,59,classical,inf,inf
0.46,60,abstract,0.29501513694550946,149.57956718681612
0.46,60,classical,inf,inf
0.46,61,abstract,0.3309825124585807,164.11785115377765
0.46,61,classical,inf,inf
0.46,62,abstract,0.25553847314506756,143.44408620976853
0.46,62,classical,inf,inf
0.46,63,abstract,0.30018624290531654,156.83779804136873
0.46,63,classical,inf,inf
0.46,64,abstract,0.2484793011406099,140.6782979215741
0.46,64,classical,inf,inf
0.46,65,abstract,0.24306210430375597,133.92167531740606
0.46,65,classical,inf,inf
0.46,66,abstract,0.19986182075295333,126.90082590412877
0.46,66,classical,inf,inf
0.46,67,abstract,0.2570570017764509,145.9581203538596
0.46,67,classical,inf,inf
0.46,68,abstract,0.22558516215662125,135.03212407566892
0.46,68,classical,inf,inf
0.46,69,abstract,0.2050821143347991,131.05347361132058
0.46,69,classical,inf,inf
0.46,70,abstract,0.24385932514699446,141.47996180451696
0.46,70,classical,inf,inf
0.46,71,abstract,0.2477329441878393,142.16969791882906
0.46,71,classical,inf,inf
0.46,72,abstract,0.21495053236349954,134.68342112019653
0.46,72,classical,inf,inf
0.46,73,abstract,0.30248163405521744,153.94630223741424
0.46,73,classical,inf,inf
0.46,74,abstract,0.22362772132200726,134.2016513267494
0.46,74,classical,inf,inf
0.46,75,abstract,0.2508237770343796,139.58597625725292
0.46,75,classical,inf,inf
0.46,76,abstract,0.1989067925102244,125.31883790131393
0.46,76,classical,inf,inf
0.46,77,abstract,0.25430406266797356,141.50247869003388
0.46,77,classical,inf,inf
0.46,78,abstract,0.19895008324869592,127.59159559614939
0.46,78,classical,inf,inf
0.46,79,abstract,0.19374146015379143,121.03578073424953
0.46,79,classical,inf,inf
0.46,80,abstract,0.1930842899266196,122.43961161846832
0.46,80,classical,inf,inf
0.46,81,abstract,0.2643437598246941,146.45009645026607
0.46,81,classical,inf,inf
0.46,82,abstract,0.2169973002419631,131.7714575164938
0.46,82,classical,inf,inf
0.46,83,abstract,0.2558311371759907,144.15689411276412
0.46,83,classical,inf,inf
0.46,84,abstract,0.25788752981724417,144.56753953560963
0.46,84,classical,inf,inf
0.46,85,abstract,0.2830595551342202,153.05954934418182
0.46,85,classical,inf,inf
0.46,86,abstract,0.22811725086315657,139.7749318379538
0.46,86,classical,inf,inf
0.46,87,abstract,0.28344570131704083,144.8139669301739
0.46,87,classical,inf,inf
0.46,88,abstract,0.27844793730992523,149.26536225516088
0.46,88,classical,inf,inf
0.46,89,abstract,0.26840550439933775,146.07554121958296
0.46,89,classical,inf,inf
0.46,90,abstract,0.2857456867967035,147.3038971566968
0.46,90,classical,inf,inf
0.46,91,abstract,0.24352090927645437,141.73377811314484
0.46,91,classical,inf,inf
0.46,92,abstract,0.2647489787319905,144.28183783788498
0.46,92,classical,inf,inf
0.46,93,abstract,0.22483174413280724,128.90202719367983
0.46,93,classical,inf,inf
0.46,94,abstract,0.17588382116112222,118.41705288941708
0.46,94,classical,inf,inf
0.46,95,abstract,0.2993408864305876,148.92709849473349
0.46,95,classical,inf,inf
0.46,96,abstract,0.25560589802433936,142.34214587585464
0.46,96,classical,inf,inf
0.46,97,abstract,0.28141667310872026,154.5996874048888
0.46,97,classical,inf,inf
0.46,98,abstract,0.3233148169670817,164.10063934175872
0.46,98,classical,inf,inf
0.46,99,abstract,0.2878735823768025,151.902034430676
0.46,99,classical,inf,inf
0.47000000000000003,0,abstract,0.2813173493797187,151.44179832192228
0.47000000000000003,0,classical,inf,inf
0.47000000000000003,1,abstract,0.27273391184311313,149.2905272988916
0.47000000000000003,1,classical,inf,inf
0.47000000000000003,2,abstract,0.25732802884909894,138.11607827872783
0.47000000000000003,2,classical,inf,inf
0.47000000000000003,3,abstract,0.3230394182278965,164.83334036074268
0.47000000000000003,3,classical,inf,inf
0.47000000000000003,4,abstract,0.2983726907650198,160.9912141929609
0.47000000000000003,4,classical,inf,inf
0.47000000000000003,5,abstract,0.34489849873507383,163.8438048915229
0.47000000000000003,5,classical,inf,inf
0.47000000000000003,6,abstract,0.2688335771861539,149.57791245843407
0.47000000000000003,6,classical,inf,inf
0.47000000000000003,7,abstract,0.23955347494554544,134.6364926702656
0.47000000000000003,7,classical,inf,inf
0.47000000000000003,8,abstract,0.27187174876190434,149.40291323770995
0.47000000000000003,8,classical,inf,inf
0.47000000000000003,9,abstract,0.26677321937342485,144.35611154721965
0.47000000000000003,9,classical,inf,inf
0.47000000000000003,10,abstract,0.255745104206458,137.72765713570868
0.47000000000000003,10,classical,inf,inf
0.47000000000000003,11,abstract,0.22376705557398396,128.42770047610114
0.47000000000000003,11,classical,inf,inf
0.47000000000000003,12,abstract,0.22697310496811365,137.88850249660925
0.47000000000000003,12,classical,inf,inf
0.47000000000000003,13,abstract,0.27373412515424445,146.36304679484365
0.47000000000000003,13,classical,inf,inf
0.47000000000000003,14,abstract,0.1924250059051996,117.92364585692101
0.47000000000000003,14,classical,inf,inf
0.47000000000000003,15,abstract,0.23976601367997052,132.86166612112146
0.47000000000000003,15,classical,inf,inf
0.47000000000000003,16,abstract,0.19705863235343418,123.79098967794626
0.47000000000000003,16,classical,inf,inf
0.47000000000000003,17,abstract,0.2288521301107351,132.07246404131328
0.47000000000000003,17,classical,inf,inf
0.47000000000000003,18,abstract,0.20693900217401537,125.00062703688374
0.47000000000000003,18,classical,inf,inf
0.47000000000000003,19,abstract,0.30549001252040053,153.86678262919816
0.47000000000000003,19,classical,inf,inf
0.47000000000000003,20,abstract,0.27326937255168754,146.01714590668885
0.47000000000000003,20,classical,inf,inf
0.47000000000000003,21,abstract,0.2732295418995401,150.15831284839163
0.47000000000000003,21,classical,inf,inf
0.47000000000000003,22,abstract,0.29711869121058637,153.74888921490626
0.47000000000000003,22,classical,inf,inf
0.47000000000000003,23,abstract,0.27254793980943137,145.93920646697862
0.47000000000000003,23,classical,inf,inf
0.47000000000000003,24,abstract,0.21533840328620105,127.51140222071396
0.47000000000000003,24,classical,inf,inf
0.47000000000000003,25,abstract,0.21694470290442605,132.1824145599319
0.47000000000000003,25,classical,inf,inf
0.47000000000000003,26,abstract,0.21456500644488943,132.78931255476326
0.47000000000000003,26,classical,inf,inf
0.47000000000000003,27,abstract,0.2557953010790703,141.84899221613546
0.47000000000000003,27,classical,inf,inf
0.47000000000000003,28,abstract,0.23924759809328566,137.04882161587116
0.47000000000000003,28,classical,inf,inf
0.47000000000000003,29,abstract,0.285193207916036,149.63025631053893
0.47000000000000003,29,classical,inf,inf
0.47000000000000003,30,abstract,0.20751925803424665,126.04352379237102
0.47000000000000003,30,classical,inf,inf
0.47000000000000003,31,abstract,0.1993701313132493,126.75834485586432
0.47000000000000003,31,classical,inf,inf
0.47000000000000003,32,abstract,0.23190681546060152,133.9730475741753
0.47000000000000003,32,classical,inf,inf
0.47000000000000003,33,abstract,0.242308698929005,136.68179521125094
0.47000000000000003,33,classical,inf,inf
0.47000000000000003,34,abstract,0.2965642048321094,154.16065350728329
0.47000000000000003,34,classical,inf,inf
0.47000000000000003,35,abstract,0.2974312835331615,153.21573425464157
0.47000000000000003,35,classical,inf,inf
0.47000000000000003,36,abstract,0.3225236436899041,156.6420984264711
0.47000000000000003,36,classical,inf,inf
0.47000000000000003,37,abstract,0.19984013017870075,129.30074866305046
0.47000000000000003,37,classical,inf,inf
0.47000000000000003,38,abstract,0.25548743818635444,139.96857154492184
0.47000000000000003,38,classical,inf,inf
0.47000000000000003,39,abstract,0.22636035790629283,132.02796220799902
0.47000000000000003,39,classical,inf,inf
0.47000000000000003,40,abstract,0.3104544090796141,154.41769598969114
0.47000000000000003,40,classical,inf,inf
0.47000000000000003,41,abstract,0.26021047539465386,139.0494773029306
0.47000000000000003,41,classical,inf,inf
0.47000000000000003,42,abstract,0.2724960793572811,143.22860598859043
0.47000000000000003,42,classical,inf,inf
0.47000000000000003,43,abstract,0.2540016173829732,137.11124197931474
0.47000000000000003,43,classical,inf,inf
0.47000000000000003,44,abstract,0.26982611028168557,151.4721731174149
0.47000000000000003,44,classical,inf,inf
0.47000000000000003,45,abstract,0.23371232448457838,131.9236788786097
0.47000000000000003,45,classical,inf,inf
0.47000000000000003,46,abstract,0.26388357107947785,146.61927017552313
0.47000000000000003,46,classical,inf,inf
